# Undirected graph (each unordered pair of nodes is saved once): SIR_erdos_renyi.txt
# Save as tab-separated list of edges
# Nodes: 17577 Edges: 287074
# NodeId	NodeId
7	6735
7	8709
7	9831
7	9941
7	11612
7	11743
7	12827
7	12972
7	13385
7	13706
7	13915
7	15169
7	15588
7	15774
7	15883
7	16342
7	16624
7	17194
8	1186
8	1549
8	1634
8	2430
8	4635
8	4642
8	4864
8	5705
8	6886
8	7264
8	7283
8	7768
8	7865
8	8489
8	8507
8	10109
8	10351
8	10694
8	11542
8	11948
8	12543
8	12940
8	14057
8	14476
8	14715
8	15382
8	15912
8	16014
8	16211
8	16643
9	245
9	519
9	1027
9	2190
9	2432
9	2962
9	2973
9	3001
9	3592
9	3860
9	4318
9	5081
9	6435
9	6683
9	8343
9	8809
9	9062
9	9566
9	11224
9	11379
9	11413
9	11476
9	11736
9	12306
9	13032
9	13807
9	14843
9	15355
9	15426
9	15809
9	17053
10	116
10	1116
10	1522
10	1980
10	2886
10	6214
10	8158
10	8283
10	9652
10	10055
10	10607
10	10952
10	12423
10	12610
10	13321
10	13355
10	13576
10	14654
10	15189
10	15296
10	15341
10	16713
10	16853
11	829
11	927
11	1184
11	1885
11	2141
11	2945
11	3871
11	4041
11	4067
11	4665
11	5149
11	5275
11	5911
11	6440
11	6511
11	6763
11	7804
11	7822
11	8065
11	9922
11	10209
11	10634
11	11640
11	11826
11	12645
11	12931
11	12980
11	13436
11	14276
11	14606
11	15385
11	15638
11	15728
12	17
12	296
12	1147
12	1363
12	1505
12	1851
12	2119
12	2189
12	2228
12	2426
12	2799
12	3386
12	4337
12	4552
12	4604
12	5457
12	5551
12	5581
12	5585
12	6223
12	6261
12	6267
12	6576
12	6681
12	7177
12	9309
12	9669
12	9817
12	10851
12	10894
12	12621
12	12833
12	14665
12	14674
12	16445
13	235
13	1072
13	1160
13	1404
13	1623
13	1762
13	2961
13	3358
13	3450
13	3795
13	3826
13	4535
13	6608
13	7245
13	8329
13	8495
13	8510
13	8553
13	8651
13	9640
13	9843
13	9885
13	10453
13	11183
13	11240
13	12864
13	12947
13	13840
13	13929
13	14508
13	14671
13	16222
13	16495
14	564
14	1238
14	1517
14	1801
14	2436
14	2646
14	3167
14	3258
14	4675
14	4906
14	5312
14	5678
14	6108
14	7731
14	7780
14	9618
14	9953
14	10334
14	11774
14	13581
14	16106
14	16520
14	16752
14	16909
14	17181
14	17286
15	1270
15	1411
15	1574
15	1909
15	2893
15	4467
15	5550
15	5587
15	6435
15	8054
15	8214
15	8830
15	9857
15	10804
15	10869
15	11668
15	11704
15	11918
15	12001
15	12261
15	12274
15	12814
15	12846
15	12907
15	13003
15	13191
15	14912
15	15073
15	15285
15	15330
15	15773
15	15797
15	16000
15	16032
15	16051
15	16351
15	16869
15	16892
15	17231
16	177
16	432
16	864
16	1491
16	1559
16	1606
16	2140
16	2285
16	4166
16	4613
16	4630
16	5685
16	6244
16	6443
16	6580
16	7193
16	7323
16	7819
16	9573
16	9641
16	9917
16	10053
16	11199
16	12420
16	12586
16	14452
16	15001
16	16449
16	17429
17	445
17	1115
17	1375
17	1796
17	3374
17	4143
17	5103
17	5134
17	5407
17	6749
17	6842
17	7100
17	7131
17	7647
17	7817
17	8192
17	8540
17	9495
17	9795
17	9828
17	11554
17	12939
17	13726
17	14835
17	15475
17	15527
17	16729
17	16925
17	17266
18	898
18	1350
18	1507
18	1869
18	2305
18	2789
18	3452
18	3976
18	4206
18	4900
18	5149
18	5329
18	5518
18	6576
18	7565
18	7710
18	8638
18	8661
18	11312
18	11848
18	12049
18	13239
18	13678
18	14113
18	15476
18	15521
18	15683
18	15703
18	15883
18	16519
18	16638
18	16689
18	16843
19	641
19	1900
19	2735
19	2891
19	3571
19	3733
19	4179
19	5376
19	5426
19	6036
19	6711
19	7899
19	8282
19	8539
19	8720
19	9050
19	9620
19	10605
19	10809
19	11510
19	11886
19	13208
19	13223
19	14875
19	15348
19	15684
19	15764
19	16253
19	16582
19	16704
19	17131
19	17411
19	17510
20	75
20	335
20	1064
20	2032
20	2065
20	2460
20	3023
20	3077
20	3695
20	4483
20	5331
20	5708
20	6740
20	7616
20	8274
20	8459
20	9150
20	9568
20	9569
20	9582
20	9750
20	10755
20	11626
20	13662
20	14124
20	14854
20	15191
20	15696
20	15735
20	15983
20	16565
20	16887
20	16898
20	17121
20	17161
20	17332
21	796
21	808
21	851
21	900
21	1597
21	2115
21	2285
21	2674
21	3017
21	3065
21	3330
21	3721
21	3789
21	5067
21	5370
21	5623
21	5953
21	6322
21	6488
21	6892
21	7900
21	8509
21	8664
21	8974
21	9207
21	9560
21	9708
21	10125
21	10238
21	10867
21	12877
21	12896
21	13150
21	14973
21	15418
21	15895
21	16214
21	16942
21	17137
21	17302
22	2901
22	2976
22	3794
22	6114
22	6448
22	6636
22	6793
22	7798
22	7949
22	8101
22	9013
22	9736
22	10397
22	10501
22	11387
22	11396
22	11438
22	11525
22	11706
22	11717
22	12050
22	12655
22	12840
22	13295
22	13313
22	13608
22	13739
22	13906
22	13985
22	14251
22	14684
22	14726
22	14766
22	14777
22	14861
22	15451
22	16915
22	17104
22	17446
23	944
23	1928
23	2387
23	2565
23	3446
23	4155
23	6091
23	6429
23	6456
23	7078
23	7483
23	7764
23	7949
23	8223
23	8670
23	8996
23	9593
23	10705
23	10750
23	11503
23	12656
23	12966
23	14326
23	14753
23	15151
23	15409
23	15553
23	16197
23	16679
23	16694
23	16716
23	17134
23	17438
24	2590
24	2733
24	2772
24	3600
24	3712
24	4931
24	6198
24	6543
24	6759
24	7437
24	7633
24	8250
24	8290
24	9941
24	10706
24	11052
24	11228
24	11491
24	12281
24	12449
24	12566
24	13116
24	15479
24	15495
24	15731
24	16441
24	16871
24	17132
24	17275
24	17323
24	17545
25	279
25	1277
25	1289
25	1560
25	1959
25	3193
25	3813
25	3966
25	4545
25	4636
25	4679
25	4785
25	5016
25	7059
25	7063
25	7691
25	8288
25	9004
25	9222
25	9715
25	9889
25	10340
25	10525
25	10569
25	10880
25	12036
25	12807
25	13705
25	14343
25	14919
25	16337
25	16534
25	17129
25	17185
25	17337
26	906
26	1078
26	1105
26	1163
26	1692
26	1782
26	1949
26	2492
26	2698
26	2858
26	3567
26	3596
26	3742
26	4871
26	4905
26	5589
26	7977
26	9064
26	9849
26	10035
26	11246
26	12248
26	13645
26	13933
26	14261
26	14288
26	15440
26	15676
26	16062
26	16810
26	16867
26	16894
26	17055
27	593
27	721
27	894
27	1149
27	2287
27	2666
27	2775
27	3113
27	3341
27	4756
27	4805
27	6167
27	6271
27	6397
27	6655
27	6918
27	7446
27	9059
27	9170
27	9207
27	9335
27	9748
27	10336
27	10809
27	11431
27	12512
27	12654
27	12890
27	13035
27	13148
27	13523
27	15535
27	16169
27	16477
27	16803
27	17055
27	17303
28	637
28	771
28	1096
28	1473
28	1587
28	1920
28	2146
28	2152
28	2222
28	3601
28	3949
28	4478
28	4539
28	4791
28	5656
28	6093
28	6749
28	6797
28	7348
28	7959
28	8171
28	8250
28	8559
28	8841
28	9098
28	9116
28	9784
28	9867
28	9883
28	11738
28	12071
28	12305
28	12830
28	12863
28	14258
28	14449
29	1051
29	1171
29	1561
29	2636
29	4228
29	5238
29	5547
29	6086
29	6210
29	7253
29	7546
29	9474
29	9924
29	10300
29	11415
29	11615
29	11959
29	13078
29	13980
29	14670
29	14936
29	15187
29	15929
29	16238
29	16372
29	17127
30	1026
30	2063
30	2565
30	2967
30	3797
30	6189
30	6214
30	6511
30	7390
30	7852
30	7962
30	10802
30	10965
30	11360
30	11474
30	12217
30	12227
30	13012
30	14112
30	14170
30	14463
30	14686
30	15356
30	15573
30	15700
30	15857
30	15965
30	16016
30	17402
30	17574
31	885
31	1039
31	1105
31	1559
31	1865
31	2645
31	3073
31	3822
31	4373
31	4380
31	4902
31	5399
31	5692
31	7078
31	7250
31	7604
31	7735
31	8068
31	8280
31	8421
31	8804
31	9040
31	9595
31	10670
31	11134
31	11148
31	11712
31	11863
31	12042
31	13291
31	13642
31	14244
31	15023
31	16579
31	16953
31	17491
32	540
32	696
32	731
32	750
32	2625
32	3076
32	4587
32	5196
32	5495
32	5567
32	6050
32	6860
32	6926
32	8606
32	9022
32	9813
32	10400
32	10770
32	10787
32	10896
32	13674
32	15262
32	15347
32	16722
32	16776
32	16886
32	17437
33	38
33	811
33	895
33	1609
33	1769
33	2169
33	2395
33	2606
33	3391
33	3457
33	3673
33	3865
33	4003
33	4482
33	5654
33	5907
33	7486
33	7676
33	8289
33	8669
33	8828
33	10042
33	10278
33	11161
33	11190
33	11649
33	12343
33	12560
33	13164
33	13718
33	13849
33	14373
33	14787
33	15085
33	16731
34	597
34	1690
34	1851
34	1872
34	3867
34	4375
34	4621
34	4629
34	4882
34	5043
34	5567
34	5752
34	6576
34	6656
34	7010
34	7619
34	7940
34	9436
34	9648
34	11743
34	11775
34	12603
34	12722
34	12880
34	13669
34	15015
34	15195
34	15305
34	15613
34	15752
34	16328
34	17247
35	1292
35	2170
35	3017
35	3235
35	4074
35	4618
35	6024
35	6185
35	7770
35	7822
35	7903
35	8071
35	8730
35	8971
35	9490
35	9657
35	9747
35	10432
35	11081
35	11153
35	11387
35	11395
35	11431
35	11648
35	11882
35	12318
35	14038
35	14499
35	14900
35	14951
36	734
36	1157
36	1891
36	2523
36	3520
36	4193
36	4283
36	5395
36	5471
36	5987
36	7387
36	7398
36	8072
36	8214
36	8573
36	9172
36	9378
36	10687
36	11687
36	13104
36	13777
36	14801
36	15364
36	15716
36	15788
36	17510
37	170
37	287
37	340
37	633
37	2672
37	2908
37	3063
37	5406
37	5610
37	5726
37	6166
37	6361
37	6603
37	6625
37	8107
37	8364
37	8956
37	9277
37	10034
37	10888
37	11450
37	11543
37	11641
37	12155
37	12318
37	12853
37	13289
37	13424
37	15274
37	15385
37	15869
37	16019
37	16610
37	17165
38	405
38	923
38	936
38	1293
38	2417
38	2683
38	3132
38	3395
38	4506
38	4701
38	4760
38	4852
38	5077
38	6261
38	7530
38	7874
38	9264
38	9317
38	11240
38	11550
38	12788
38	13820
38	14063
38	14992
38	15995
39	356
39	757
39	2076
39	2245
39	2632
39	2766
39	4032
39	4737
39	4996
39	5531
39	6474
39	6540
39	7399
39	8436
39	8651
39	8894
39	9554
39	9652
39	9889
39	10280
39	10336
39	11705
39	11766
39	12369
39	13180
39	13206
39	13424
39	14338
39	14813
39	15220
39	15608
39	16064
39	16250
39	16301
40	1018
40	1242
40	1507
40	2729
40	2888
40	2924
40	3368
40	3919
40	4844
40	5642
40	5915
40	7081
40	7597
40	8137
40	8316
40	8695
40	9499
40	9768
40	9992
40	11139
40	11361
40	11642
40	11803
40	11818
40	12001
40	12010
40	14603
40	15657
40	15748
40	16319
40	16395
40	16404
40	16422
40	16509
40	16895
41	366
41	1318
41	1464
41	2344
41	3354
41	4951
41	5014
41	5022
41	5325
41	5780
41	6308
41	6568
41	8778
41	9351
41	9711
41	10958
41	11464
41	12103
41	12341
41	12602
41	13167
41	13632
41	13739
41	13794
41	14487
41	16148
41	16482
41	17009
42	985
42	1297
42	1934
42	2160
42	3844
42	4715
42	4747
42	5067
42	5855
42	6013
42	6218
42	6815
42	6855
42	9010
42	9847
42	10313
42	10475
42	11028
42	11279
42	11785
42	12544
42	12855
42	13326
42	13590
42	14816
42	15030
42	15821
42	15953
42	16255
42	17341
43	1001
43	1137
43	1244
43	1770
43	2183
43	2499
43	2511
43	2920
43	5198
43	5629
43	5708
43	6556
43	7196
43	8951
43	9339
43	9487
43	9759
43	9997
43	10302
43	10308
43	10658
43	11127
43	12133
43	13550
43	13793
43	14310
43	15052
43	15285
43	15673
43	16462
43	17013
43	17413
44	80
44	387
44	1600
44	2140
44	2879
44	3192
44	3742
44	3899
44	4761
44	5118
44	5259
44	5552
44	5796
44	5841
44	6014
44	7275
44	7972
44	8685
44	10164
44	10337
44	10492
44	11172
44	11397
44	12360
44	12512
44	13386
44	13598
44	14352
44	14779
44	14820
44	15088
44	15479
44	15724
44	16004
44	16585
45	826
45	957
45	1550
45	1947
45	2179
45	2431
45	2549
45	3092
45	3734
45	3735
45	3915
45	3991
45	4838
45	4998
45	5064
45	5472
45	5683
45	5732
45	6227
45	6857
45	8098
45	8907
45	9176
45	9397
45	9511
45	9924
45	10491
45	10861
45	12450
45	12472
45	12639
45	13095
45	13620
45	13821
45	14821
45	15419
45	15478
45	15668
45	15747
45	16400
45	16649
45	17229
46	162
46	517
46	881
46	1303
46	3195
46	3860
46	5390
46	5523
46	5720
46	5826
46	6263
46	6282
46	6939
46	7504
46	7638
46	7722
46	8962
46	8994
46	10521
46	10781
46	10808
46	11420
46	13350
46	14180
46	14962
46	16658
46	17170
47	68
47	86
47	122
47	158
47	377
47	861
47	2739
47	2848
47	3042
47	3414
47	4058
47	4274
47	4980
47	5038
47	5209
47	7575
47	7755
47	8110
47	8494
47	9055
47	9196
47	12480
47	13895
47	14010
47	14103
47	14304
47	14555
47	15093
47	15889
47	16031
47	16500
47	16634
47	17374
48	202
48	1243
48	1423
48	1541
48	1723
48	1921
48	1996
48	2257
48	2343
48	2506
48	5042
48	5150
48	5383
48	5500
48	5503
48	6954
48	8174
48	8352
48	9690
48	9866
48	10281
48	10558
48	10648
48	12566
48	13042
48	13286
48	13388
48	13540
48	13675
48	14761
48	14999
48	15140
48	15512
48	15914
48	16047
48	16406
49	915
49	1528
49	2375
49	2643
49	3219
49	3817
49	4118
49	4375
49	6474
49	6490
49	6707
49	7129
49	7182
49	7870
49	8095
49	9085
49	11892
49	11918
49	11979
49	12628
49	13597
49	15592
49	15728
49	15800
49	16041
49	16279
49	16361
49	16724
49	16738
50	1615
50	2081
50	3000
50	3773
50	4356
50	4967
50	4970
50	5160
50	6178
50	7131
50	7582
50	8361
50	9766
50	9881
50	9976
50	10378
50	10708
50	11323
50	12032
50	12490
50	13118
50	14116
50	14581
50	15205
50	16751
50	17459
51	313
51	599
51	1027
51	1078
51	1108
51	1220
51	1224
51	1940
51	2294
51	2428
51	2910
51	4402
51	5743
51	6049
51	6474
51	6479
51	7056
51	7125
51	9267
51	9672
51	9717
51	9796
51	9832
51	10724
51	10880
51	11392
51	12000
51	13916
51	14512
51	15797
51	16103
51	16415
51	16610
51	16823
51	17416
52	113
52	198
52	776
52	1620
52	2137
52	2187
52	2228
52	2471
52	3496
52	4247
52	5019
52	5370
52	5553
52	5776
52	7240
52	7709
52	7828
52	9422
52	9460
52	10050
52	10502
52	11274
52	11611
52	12245
52	12922
52	13223
52	13464
52	13578
52	13907
52	14176
52	15157
52	15265
52	15437
52	16710
52	17271
53	813
53	1219
53	2216
53	2740
53	3959
53	5203
53	5226
53	5471
53	5577
53	7155
53	10685
53	10707
53	10835
53	11124
53	11629
53	11651
53	12655
53	12947
53	13003
53	14245
53	15261
53	15324
53	15550
53	15733
53	16942
54	1109
54	1137
54	2598
54	5322
54	5458
54	5622
54	5720
54	6181
54	6376
54	7192
54	7961
54	8153
54	8197
54	8300
54	10367
54	11506
54	11740
54	12451
54	12526
54	12555
54	12923
54	13185
54	13391
54	13598
54	13650
54	13736
54	14209
54	14565
54	15288
54	16960
54	17315
55	897
55	2437
55	3571
55	4353
55	4532
55	4862
55	5267
55	5722
55	6037
55	6181
55	6279
55	6592
55	6772
55	6820
55	8852
55	9655
55	9775
55	10940
55	11105
55	12005
55	12585
55	13214
55	14555
55	15190
55	15284
55	15855
55	15964
55	16236
55	16366
55	16593
55	17000
56	790
56	838
56	1307
56	1642
56	1688
56	1871
56	5026
56	5329
56	5653
56	5811
56	5955
56	6437
56	7386
56	7854
56	8327
56	9075
56	10710
56	11182
56	11617
56	12055
56	12089
56	12595
56	12797
56	12882
56	12929
56	13624
56	15059
56	15217
56	16659
57	2312
57	2329
57	2796
57	4224
57	5473
57	6649
57	6804
57	6812
57	7050
57	7052
57	7370
57	7650
57	7858
57	8254
57	10185
57	10540
57	10612
57	11138
57	11461
57	12642
57	12789
57	13383
57	13500
57	14009
57	14149
57	14635
57	14717
57	14833
57	15438
57	15459
57	15589
57	15681
57	16478
57	16568
57	17187
58	276
58	1120
58	1725
58	3214
58	3701
58	4023
58	4282
58	5130
58	5571
58	7019
58	8204
58	8286
58	8578
58	9731
58	10643
58	12505
58	13187
58	13216
58	13597
58	13783
58	13939
58	14152
58	14272
58	14756
58	16504
58	16933
58	16975
59	844
59	1152
59	2336
59	2653
59	2906
59	3226
59	3281
59	3651
59	3750
59	3969
59	4537
59	5796
59	5803
59	6920
59	6982
59	7008
59	7142
59	8271
59	11070
59	11974
59	14367
59	15112
59	16223
59	16622
59	16866
60	100
60	1590
60	1987
60	2010
60	2640
60	3706
60	4048
60	4073
60	4490
60	4693
60	5414
60	5720
60	6013
60	6360
60	6956
60	7185
60	7468
60	8398
60	8681
60	9839
60	9940
60	12261
60	13285
60	13414
60	15406
61	2083
61	2118
61	2194
61	2707
61	2771
61	3002
61	4469
61	6230
61	6550
61	7096
61	7136
61	7735
61	7931
61	8137
61	9775
61	10039
61	11477
61	11604
61	12157
61	12800
61	13355
61	13386
61	13607
61	13756
61	14727
61	15121
61	15864
61	16799
62	395
62	677
62	735
62	1098
62	1758
62	2903
62	3096
62	3209
62	3262
62	3674
62	4040
62	4451
62	4962
62	5021
62	6783
62	6851
62	8422
62	8551
62	9124
62	9736
62	9779
62	11154
62	11283
62	12028
62	12915
62	13085
62	13151
62	13225
62	13233
62	14150
62	15185
62	15212
62	15638
62	15785
62	16186
62	17227
62	17316
62	17367
63	117
63	420
63	594
63	1282
63	1457
63	1465
63	2036
63	2214
63	3311
63	3510
63	3671
63	4697
63	6048
63	6399
63	7336
63	9431
63	11054
63	11409
63	11696
63	12890
63	13023
63	13076
63	13124
63	13300
63	14261
63	15060
63	15488
63	16160
63	16226
63	16586
63	16764
64	795
64	1069
64	1841
64	2063
64	2079
64	2766
64	3312
64	3412
64	3651
64	3834
64	7931
64	9434
64	10369
64	10489
64	11078
64	11086
64	11364
64	12189
64	12604
64	13064
64	14093
64	14132
64	14299
64	14870
64	15070
64	15089
64	15279
64	15950
64	16308
64	16843
64	16945
64	17163
65	758
65	1533
65	2047
65	2050
65	2424
65	3365
65	4026
65	4674
65	5251
65	5673
65	8175
65	8503
65	8510
65	8675
65	9765
65	10054
65	10175
65	10197
65	10836
65	10926
65	11244
65	11378
65	12461
65	12806
65	13032
65	13076
65	13696
65	13788
65	14017
65	14708
65	14716
65	14992
65	15133
65	15390
65	17087
66	402
66	1002
66	1041
66	2050
66	2177
66	2179
66	2618
66	2935
66	3190
66	3196
66	3720
66	4460
66	4641
66	5298
66	5588
66	5918
66	6430
66	6769
66	6956
66	7249
66	7257
66	8572
66	8641
66	8735
66	8762
66	8922
66	9780
66	9929
66	10079
66	12749
66	13817
66	14043
66	14176
66	14803
66	15007
66	15384
66	15660
66	15881
66	16274
66	16691
67	1983
67	3754
67	4895
67	5007
67	5755
67	7240
67	7406
67	8116
67	8522
67	8966
67	9082
67	9559
67	9824
67	10493
67	11207
67	11431
67	11938
67	14055
67	14484
67	15250
67	15357
67	15663
67	15955
67	16491
67	17063
67	17073
68	102
68	733
68	1470
68	1523
68	1946
68	2143
68	2971
68	3410
68	4176
68	4519
68	4682
68	4958
68	4967
68	5394
68	5548
68	6030
68	7374
68	8383
68	8468
68	8807
68	9452
68	10769
68	10806
68	11256
68	11293
68	11555
68	12463
68	13253
68	13809
68	14943
68	15761
68	15870
69	154
69	287
69	1778
69	2003
69	2094
69	2303
69	2918
69	3009
69	3365
69	3485
69	5035
69	5891
69	6172
69	7672
69	8229
69	8337
69	8800
69	9739
69	10014
69	10551
69	10847
69	16244
69	17560
70	193
70	3687
70	5503
70	6808
70	7508
70	8093
70	8263
70	8369
70	8995
70	9013
70	9520
70	9850
70	10119
70	10967
70	11598
70	11680
70	12144
70	12745
70	13616
70	14510
70	15735
70	16181
70	17381
71	253
71	612
71	701
71	2668
71	3080
71	3407
71	3613
71	3728
71	4061
71	4352
71	6032
71	6852
71	7013
71	8395
71	8434
71	8544
71	8777
71	8998
71	9279
71	9288
71	9422
71	9483
71	9718
71	10115
71	10848
71	10960
71	11279
71	12395
71	12622
71	12765
71	13785
71	13866
71	14540
71	14718
71	14986
71	15250
71	15365
71	16308
71	16768
71	17009
71	17478
72	567
72	1192
72	2686
72	2760
72	3056
72	3180
72	3431
72	4984
72	4995
72	5257
72	5895
72	7336
72	7458
72	8062
72	9275
72	10093
72	10122
72	10311
72	12126
72	13904
72	14216
72	14667
72	14714
72	14787
72	14791
72	15024
72	16390
72	17133
72	17244
73	337
73	1711
73	1809
73	2048
73	3165
73	4352
73	5907
73	7800
73	8489
73	8645
73	8822
73	9093
73	10982
73	11116
73	11403
73	12798
73	13475
73	14081
73	14203
73	14799
73	14839
73	15183
73	15834
73	16583
73	17388
73	17431
74	637
74	1023
74	1172
74	2728
74	3324
74	4878
74	5881
74	7384
74	7474
74	7766
74	8090
74	8371
74	9438
74	10120
74	10304
74	10606
74	10781
74	11095
74	11424
74	11498
74	11617
74	11706
74	12545
74	12921
74	15687
74	16198
74	16363
74	16536
74	17110
74	17343
75	190
75	241
75	968
75	1591
75	2235
75	2507
75	2889
75	3186
75	3728
75	3973
75	4516
75	5413
75	6754
75	6989
75	8181
75	8563
75	8575
75	8735
75	8882
75	9223
75	9784
75	10369
75	10520
75	11006
75	11222
75	11594
75	12121
75	12353
75	12935
75	15059
75	15954
75	16068
75	16290
75	16376
75	16485
75	16702
75	16967
75	17517
76	2154
76	2351
76	3184
76	3591
76	4503
76	4870
76	5368
76	6708
76	7527
76	10908
76	11491
76	11882
76	12190
76	12794
76	13986
76	14463
76	14570
76	14982
76	15119
76	15411
76	15691
76	16051
76	16573
76	17294
76	17452
76	17553
77	149
77	560
77	777
77	856
77	876
77	885
77	1893
77	3778
77	3942
77	6495
77	6697
77	6707
77	8184
77	8465
77	8628
77	9881
77	9976
77	11665
77	11828
77	12254
77	12357
77	12545
77	12573
77	12731
77	13024
77	13686
77	13794
77	14152
77	14314
77	15011
77	15364
77	15602
77	17444
78	280
78	638
78	1323
78	1628
78	1793
78	1838
78	1979
78	2858
78	3558
78	4043
78	4098
78	4324
78	4609
78	5299
78	5349
78	5466
78	5727
78	7635
78	8901
78	9893
78	10067
78	10097
78	10846
78	11150
78	11196
78	11682
78	11783
78	11983
78	12007
78	13609
78	14682
78	14908
78	16550
79	463
79	525
79	1086
79	2046
79	2261
79	2901
79	3054
79	3164
79	3304
79	3784
79	3891
79	3986
79	4583
79	5452
79	6546
79	8473
79	8491
79	8493
79	9404
79	9601
79	10055
79	10360
79	10657
79	11102
79	11571
79	11855
79	12032
79	13319
79	13352
79	13783
79	14756
79	15114
79	15282
79	16325
79	17547
80	645
80	829
80	956
80	1245
80	2301
80	3217
80	3582
80	4984
80	6790
80	8514
80	8807
80	9228
80	9379
80	9698
80	10968
80	11574
80	11663
80	12011
80	13972
80	14574
80	14939
80	15399
80	15479
80	15825
80	16274
80	16290
80	16682
80	17056
81	455
81	1196
81	2400
81	2499
81	2519
81	2867
81	7032
81	7526
81	7696
81	7955
81	8092
81	8510
81	9743
81	10243
81	10719
81	11957
81	13019
81	13414
81	15670
81	15709
81	15867
81	16456
81	16840
81	17249
82	381
82	665
82	669
82	1345
82	1769
82	1920
82	2068
82	2271
82	2315
82	2917
82	3036
82	3663
82	4959
82	6411
82	7076
82	7502
82	8079
82	8360
82	8943
82	9246
82	9298
82	10163
82	10363
82	10466
82	12071
82	12274
82	12348
82	12505
82	12764
82	13605
82	13702
82	14179
82	14428
82	14878
82	15099
82	15218
82	15379
82	16503
82	16538
83	765
83	854
83	1834
83	2223
83	2523
83	3124
83	3217
83	3768
83	3809
83	4245
83	4441
83	4668
83	6466
83	7166
83	7636
83	7679
83	7854
83	8126
83	9026
83	9519
83	10421
83	10999
83	11879
83	12151
83	12559
83	13664
83	13942
83	14218
83	15442
83	15951
83	16403
83	16680
83	16869
83	17125
83	17150
84	232
84	1127
84	1454
84	2677
84	2697
84	3232
84	4443
84	4824
84	4930
84	6381
84	8313
84	8548
84	9111
84	9393
84	9867
84	10971
84	12015
84	12917
84	12937
84	14118
84	14291
84	14885
84	15936
84	16196
84	16857
84	17050
85	270
85	1263
85	1310
85	2102
85	2467
85	2547
85	3022
85	3070
85	3514
85	3646
85	3836
85	3882
85	4027
85	5364
85	5418
85	5716
85	6215
85	6227
85	6269
85	6342
85	6405
85	8008
85	8189
85	9242
85	11199
85	11479
85	11670
85	12709
85	12829
85	12858
85	14139
85	16017
85	16501
85	16965
85	17183
85	17426
85	17522
86	1108
86	2032
86	2063
86	2348
86	2898
86	3094
86	3543
86	4823
86	4883
86	5391
86	5867
86	6957
86	7146
86	7264
86	8478
86	9730
86	10832
86	11325
86	11381
86	12007
86	12279
86	12527
86	13212
86	13224
86	13276
86	13574
86	13872
86	14066
86	14694
86	14958
86	14977
86	15529
87	119
87	1003
87	2003
87	2100
87	2677
87	2805
87	3010
87	4074
87	4520
87	5232
87	6770
87	6855
87	6890
87	7352
87	7777
87	8216
87	8678
87	8745
87	9443
87	10370
87	10462
87	10652
87	12726
87	12743
87	12784
87	12898
87	13385
87	13987
87	14165
87	14406
87	15157
87	16234
87	16819
87	17243
88	462
88	1798
88	2024
88	2336
88	2389
88	3427
88	4320
88	5071
88	5313
88	5589
88	6197
88	6358
88	7698
88	7953
