# Undirected graph (each unordered pair of nodes is saved once): SIR_preferential_attachment.txt
# Save as tab-separated list of edges
# Nodes: 17577 Edges: 281096
# NodeId	NodeId
1	35
1	40
1	41
1	42
1	43
1	48
1	51
1	53
1	54
1	56
1	57
1	63
1	64
1	65
1	68
1	71
1	72
1	75
1	83
1	88
1	94
1	99
1	101
1	105
1	106
1	111
1	118
1	122
1	132
1	175
1	176
1	179
1	181
1	193
1	199
1	203
1	206
1	208
1	224
1	229
1	238
1	242
1	243
1	244
1	245
1	250
1	260
1	265
1	266
1	279
1	282
1	283
1	288
1	293
1	296
1	325
1	330
1	333
1	338
1	344
1	346
1	347
1	355
1	378
1	385
1	402
1	414
1	427
1	445
1	458
1	471
1	472
1	476
1	484
1	485
1	492
1	495
1	518
1	521
1	526
1	529
1	557
1	572
1	583
1	606
1	625
1	658
1	665
1	677
1	681
1	711
1	736
1	738
1	746
1	756
1	763
1	764
1	771
1	784
1	785
1	794
1	796
1	829
1	831
1	848
1	865
1	873
1	876
1	885
1	934
1	955
1	969
1	999
1	1011
1	1013
1	1027
1	1029
1	1033
1	1063
1	1076
1	1112
1	1171
1	1196
1	1197
1	1206
1	1218
1	1226
1	1244
1	1252
1	1279
1	1314
1	1316
1	1345
1	1370
1	1371
1	1375
1	1384
1	1390
1	1427
1	1430
1	1443
1	1455
1	1460
1	1483
1	1493
1	1535
1	1546
1	1559
1	1593
1	1610
1	1614
1	1620
1	1633
1	1637
1	1651
1	1659
1	1660
1	1662
1	1691
1	1714
1	1721
1	1739
1	1790
1	1799
1	1920
1	1923
1	1973
1	1974
1	1975
1	1984
1	1990
1	2007
1	2034
1	2049
1	2051
1	2065
1	2089
1	2096
1	2099
1	2120
1	2193
1	2254
1	2263
1	2275
1	2276
1	2318
1	2340
1	2352
1	2383
1	2390
1	2441
1	2452
1	2455
1	2481
1	2517
1	2526
1	2541
1	2555
1	2614
1	2615
1	2631
1	2649
1	2754
1	2766
1	2813
1	2847
1	2851
1	2880
1	2930
1	2961
1	3015
1	3022
1	3024
1	3037
1	3073
1	3080
1	3243
1	3266
1	3278
1	3290
1	3336
1	3353
1	3368
1	3416
1	3441
1	3446
1	3467
1	3528
1	3553
1	3575
1	3638
1	3671
1	3696
1	3722
1	3740
1	3744
1	3766
1	3798
1	3809
1	3824
1	3865
1	3893
1	3895
1	3918
1	3965
1	4067
1	4125
1	4129
1	4228
1	4245
1	4254
1	4269
1	4320
1	4327
1	4356
1	4377
1	4415
1	4428
1	4457
1	4464
1	4467
1	4492
1	4519
1	4552
1	4579
1	4623
1	4653
1	4671
1	4682
1	4726
1	4738
1	4790
1	4796
1	4808
1	4848
1	4851
1	4856
1	4895
1	4896
1	4898
1	4919
1	4939
1	4962
1	4974
1	4994
1	5021
1	5072
1	5077
1	5170
1	5189
1	5190
1	5217
1	5261
1	5351
1	5403
1	5419
1	5490
1	5543
1	5615
1	5665
1	5667
1	5685
1	5707
1	5726
1	5770
1	5776
1	5782
1	5783
1	5853
1	5884
1	5912
1	5932
1	5946
1	5973
1	5983
1	6035
1	6122
1	6145
1	6148
1	6177
1	6182
1	6191
1	6255
1	6263
1	6309
1	6332
1	6339
1	6342
1	6351
1	6364
1	6368
1	6396
1	6485
1	6506
1	6517
1	6519
1	6526
1	6563
1	6612
1	6616
1	6684
1	6688
1	6757
1	6783
1	6855
1	6868
1	6890
1	6918
1	6940
1	7020
1	7061
1	7072
1	7190
1	7227
1	7231
1	7240
1	7356
1	7395
1	7398
1	7435
1	7446
1	7466
1	7487
1	7514
1	7564
1	7573
1	7576
1	7601
1	7639
1	7662
1	7691
1	7741
1	7756
1	7782
1	7794
1	7825
1	7841
1	7867
1	7881
1	7947
1	7965
1	8102
1	8106
1	8123
1	8137
1	8144
1	8166
1	8240
1	8321
1	8338
1	8382
1	8415
1	8444
1	8479
1	8492
1	8515
1	8530
1	8533
1	8548
1	8563
1	8642
1	8711
1	8768
1	8777
1	8800
1	8845
1	8907
1	8924
1	8973
1	9009
1	9202
1	9209
1	9215
1	9320
1	9332
1	9356
1	9459
1	9502
1	9532
1	9612
1	9614
1	9619
1	9629
1	9689
1	9698
1	9722
1	9784
1	9799
1	9890
1	10080
1	10117
1	10123
1	10180
1	10230
1	10250
1	10315
1	10342
1	10375
1	10460
1	10562
1	10603
1	10676
1	10680
1	10756
1	10765
1	10768
1	10861
1	10871
1	10879
1	10914
1	10930
1	10998
1	11035
1	11084
1	11110
1	11125
1	11170
1	11203
1	11209
1	11321
1	11332
1	11345
1	11403
1	11449
1	11481
1	11506
1	11518
1	11582
1	11604
1	11941
1	11975
1	12053
1	12065
1	12120
1	12187
1	12202
1	12248
1	12263
1	12271
1	12285
1	12321
1	12414
1	12459
1	12463
1	12494
1	12518
1	12521
1	12543
1	12679
1	12717
1	12719
1	12723
1	12732
1	12758
1	12797
1	12828
1	12854
1	12895
1	12919
1	12974
1	12998
1	13081
1	13107
1	13208
1	13261
1	13286
1	13329
1	13339
1	13394
1	13467
1	13777
1	13780
1	13865
1	13922
1	13972
1	14018
1	14074
1	14107
1	14198
1	14248
1	14267
1	14390
1	14425
1	14462
1	14496
1	14508
1	14510
1	14619
1	14633
1	14733
1	14779
1	14784
1	14809
1	14884
1	14916
1	14944
1	14981
1	15027
1	15108
1	15148
1	15185
1	15208
1	15233
1	15276
1	15285
1	15310
1	15374
1	15385
1	15444
1	15462
1	15608
1	15658
1	15669
1	15737
1	15756
1	15758
1	15797
1	15823
1	15836
1	15868
1	15947
1	16048
1	16135
1	16185
1	16241
1	16294
1	16297
1	16308
1	16362
1	16407
1	16417
1	16447
1	16457
1	16493
1	16500
1	16624
1	16677
1	16724
1	16823
1	16867
1	16975
1	17065
1	17078
1	17243
1	17274
1	17309
1	17445
1	17515
1	17534
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	16
2	17
2	18
2	19
2	20
2	21
2	22
2	23
2	24
2	25
2	26
2	28
2	29
2	30
2	33
2	38
2	39
2	40
2	42
2	43
2	44
2	46
2	47
2	48
2	49
2	51
2	53
2	55
2	57
2	59
2	60
2	63
2	64
2	65
2	67
2	68
2	70
2	73
2	75
2	78
2	85
2	89
2	90
2	91
2	97
2	103
2	105
2	109
2	111
2	112
2	114
2	117
2	119
2	122
2	123
2	124
2	126
2	129
2	130
2	131
2	132
2	135
2	137
2	139
2	152
2	156
2	157
2	158
2	164
2	166
2	171
2	172
2	175
2	188
2	195
2	198
2	204
2	214
2	219
2	222
2	235
2	238
2	253
2	254
2	257
2	276
2	279
2	281
2	286
2	288
2	289
2	297
2	298
2	299
2	303
2	324
2	332
2	349
2	352
2	357
2	359
2	360
2	364
2	368
2	372
2	376
2	389
2	390
2	391
2	404
2	413
2	420
2	423
2	424
2	430
2	432
2	459
2	487
2	490
2	491
2	498
2	509
2	510
2	512
2	527
2	531
2	537
2	540
2	550
2	556
2	565
2	566
2	587
2	597
2	614
2	619
2	632
2	640
2	645
2	653
2	673
2	698
2	714
2	717
2	739
2	743
2	777
2	780
2	786
2	791
2	814
2	825
2	847
2	849
2	859
2	865
2	872
2	883
2	891
2	893
2	896
2	898
2	903
2	927
2	947
2	950
2	981
2	1020
2	1040
2	1051
2	1056
2	1070
2	1088
2	1093
2	1138
2	1147
2	1150
2	1166
2	1175
2	1177
2	1180
2	1205
2	1219
2	1242
2	1244
2	1252
2	1259
2	1268
2	1269
2	1271
2	1275
2	1285
2	1286
2	1310
2	1337
2	1340
2	1342
2	1379
2	1399
2	1401
2	1403
2	1417
2	1437
2	1448
2	1481
2	1488
2	1547
2	1576
2	1578
2	1586
2	1595
2	1601
2	1603
2	1607
2	1625
2	1633
2	1648
2	1655
2	1675
2	1692
2	1698
2	1716
2	1717
2	1721
2	1722
2	1725
2	1742
2	1759
2	1784
2	1792
2	1817
2	1825
2	1853
2	1854
2	1857
2	1871
2	1881
2	1927
2	1933
2	1934
2	1954
2	1959
2	1963
2	1986
2	1988
2	2020
2	2028
2	2036
2	2066
2	2071
2	2080
2	2085
2	2091
2	2100
2	2115
2	2125
2	2132
2	2154
2	2162
2	2208
2	2249
2	2260
2	2264
2	2265
2	2268
2	2270
2	2292
2	2306
2	2319
2	2345
2	2376
2	2379
2	2386
2	2430
2	2448
2	2449
2	2453
2	2464
2	2491
2	2517
2	2545
2	2563
2	2573
2	2592
2	2608
2	2629
2	2630
2	2634
2	2637
2	2659
2	2663
2	2666
2	2670
2	2673
2	2707
2	2727
2	2740
2	2760
2	2770
2	2808
2	2820
2	2850
2	2862
2	2870
2	2873
2	2904
2	2925
2	2932
2	2954
2	2995
2	3013
2	3040
2	3050
2	3078
2	3084
2	3102
2	3126
2	3156
2	3186
2	3188
2	3219
2	3244
2	3248
2	3260
2	3290
2	3306
2	3335
2	3369
2	3372
2	3384
2	3414
2	3452
2	3469
2	3546
2	3579
2	3615
2	3644
2	3683
2	3686
2	3698
2	3710
2	3715
2	3730
2	3737
2	3741
2	3748
2	3750
2	3754
2	3758
2	3765
2	3784
2	3803
2	3807
2	3808
2	3811
2	3816
2	3820
2	3832
2	3833
2	3836
2	3866
2	3874
2	3876
2	3951
2	3982
2	3990
2	3992
2	4016
2	4057
2	4107
2	4110
2	4119
2	4135
2	4138
2	4152
2	4154
2	4160
2	4206
2	4211
2	4216
2	4234
2	4329
2	4381
2	4468
2	4490
2	4493
2	4506
2	4521
2	4561
2	4634
2	4656
2	4684
2	4686
2	4692
2	4721
2	4728
2	4758
2	4760
2	4786
2	4809
2	4838
2	4852
2	4863
2	4895
2	4982
2	4984
2	4988
2	4999
2	5014
2	5041
2	5053
2	5058
2	5084
2	5101
2	5116
2	5118
2	5136
2	5155
2	5174
2	5188
2	5202
2	5217
2	5220
2	5285
2	5314
2	5330
2	5363
2	5402
2	5409
2	5415
2	5419
2	5420
2	5434
2	5447
2	5510
2	5574
2	5643
2	5699
2	5744
2	5806
2	5830
2	5939
2	5948
2	5969
2	6008
2	6050
2	6093
2	6154
2	6163
2	6177
2	6180
2	6214
2	6244
2	6246
2	6293
2	6320
2	6324
2	6367
2	6368
2	6414
2	6441
2	6446
2	6489
2	6506
2	6512
2	6514
2	6525
2	6542
2	6549
2	6568
2	6582
2	6617
2	6661
2	6670
2	6717
2	6803
2	6841
2	6884
2	6886
2	6890
2	6896
2	7019
2	7025
2	7066
2	7077
2	7084
2	7101
2	7146
2	7191
2	7218
2	7270
2	7271
2	7316
2	7332
2	7333
2	7375
2	7418
2	7483
2	7545
2	7581
2	7602
2	7752
2	7774
2	7775
2	7803
2	7829
2	7842
2	7890
2	7902
2	7921
2	7925
2	7962
2	7965
2	8017
2	8040
2	8044
2	8054
2	8187
2	8195
2	8196
2	8212
2	8236
2	8268
2	8349
2	8371
2	8374
2	8383
2	8446
2	8467
2	8480
2	8525
2	8609
2	8625
2	8628
2	8664
2	8674
2	8675
2	8756
2	8765
2	8784
2	8798
2	8827
2	8886
2	8941
2	8955
2	8982
2	8994
2	9069
2	9154
2	9177
2	9203
2	9243
2	9249
2	9284
2	9343
2	9359
2	9480
2	9529
2	9582
2	9612
2	9656
2	9660
2	9713
2	9743
2	9746
2	9747
2	9751
2	9760
2	9787
2	9800
2	9805
2	9821
2	9834
2	9863
2	9887
2	9951
2	9972
2	9987
2	10046
2	10087
2	10120
2	10127
2	10231
2	10242
2	10275
2	10330
2	10404
2	10423
2	10427
2	10456
2	10479
2	10521
2	10522
2	10530
2	10668
2	10679
2	10687
2	10876
2	10886
2	10892
2	10902
2	11003
2	11054
2	11086
2	11127
2	11231
2	11257
2	11262
2	11387
2	11411
2	11453
2	11459
2	11540
2	11549
2	11557
2	11580
2	11603
2	11613
2	11728
2	11790
2	11877
2	11888
2	11949
2	12013
2	12083
2	12099
2	12128
2	12142
2	12147
2	12189
2	12247
2	12454
2	12482
2	12485
2	12601
2	12606
2	12690
2	12710
2	12739
2	12772
2	12815
2	12869
2	12889
2	12945
2	13104
2	13138
2	13151
2	13186
2	13389
2	13419
2	13428
2	13460
2	13491
2	13498
2	13547
2	13551
2	13606
2	13648
2	13760
2	13885
2	13952
2	13960
2	13986
2	14013
2	14015
2	14017
2	14033
2	14048
2	14142
2	14235
2	14240
2	14243
2	14252
2	14274
2	14293
2	14320
2	14370
2	14404
2	14466
2	14485
2	14514
2	14532
2	14677
2	14705
2	14729
2	14758
2	14761
2	14763
2	14777
2	14779
2	14836
2	14851
2	14885
2	14981
2	14989
2	14997
2	15016
2	15070
2	15075
2	15089
2	15092
2	15104
2	15107
2	15200
2	15279
2	15295
2	15396
2	15439
2	15446
2	15491
2	15573
2	15624
2	15629
2	15640
2	15680
2	15806
2	15842
2	15855
2	15987
2	15997
2	16139
2	16218
2	16303
2	16311
2	16329
2	16384
2	16539
2	16550
2	16573
2	16636
2	16658
2	16673
2	16716
2	16720
2	16768
2	16814
2	16822
2	16830
2	16914
2	17026
2	17127
2	17262
2	17293
2	17381
2	17409
2	17447
2	17524
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	18
3	20
3	21
3	22
3	23
3	25
3	26
3	28
3	30
3	31
3	32
3	36
3	37
3	38
3	39
3	42
3	45
3	48
3	49
3	50
3	52
3	53
3	58
3	59
3	62
3	66
3	68
3	69
3	70
3	71
3	73
3	76
3	80
3	81
3	83
3	84
3	86
3	88
3	90
3	91
3	95
3	97
3	99
3	105
3	106
3	108
3	116
3	118
3	120
3	121
3	127
3	130
3	132
3	133
3	136
3	143
3	154
3	155
3	165
3	180
3	181
3	183
3	187
3	188
3	193
3	199
3	201
3	203
3	210
3	215
3	217
3	223
3	225
3	231
3	239
3	258
3	263
3	271
3	272
3	279
3	281
3	284
3	298
3	319
3	324
3	340
3	344
3	349
3	355
3	358
3	360
3	363
3	364
3	366
3	368
3	370
3	377
3	379
3	384
3	385
3	393
3	394
3	420
3	424
3	425
3	430
3	431
3	435
3	442
3	472
3	481
3	482
3	510
3	517
3	531
3	536
3	569
3	575
3	577
3	578
3	597
3	602
3	607
3	611
3	615
3	629
3	651
3	665
3	668
3	673
3	687
3	700
3	701
3	704
3	706
3	730
3	749
3	755
3	768
3	772
3	780
3	783
3	796
3	813
3	818
3	856
3	860
3	886
3	891
3	897
3	910
3	926
3	930
3	951
3	998
3	999
3	1001
3	1069
3	1072
3	1085
3	1091
3	1131
3	1133
3	1150
3	1156
3	1158
3	1161
3	1167
3	1179
3	1183
3	1190
3	1194
3	1199
3	1205
3	1217
3	1236
3	1254
3	1260
3	1270
3	1283
3	1300
3	1306
3	1331
3	1334
3	1346
3	1349
3	1363
3	1376
3	1380
3	1396
3	1400
3	1418
3	1419
3	1425
3	1445
3	1468
3	1534
3	1545
3	1549
3	1558
3	1588
3	1591
3	1603
3	1608
3	1609
3	1610
3	1630
3	1650
3	1661
3	1669
3	1693
3	1695
3	1697
3	1731
3	1760
3	1763
3	1827
3	1866
3	1883
3	1912
3	1918
3	1923
3	1931
3	1938
3	1967
3	1978
3	2012
3	2020
3	2039
3	2118
3	2126
3	2134
3	2143
3	2148
3	2159
3	2208
3	2223
3	2224
3	2232
3	2273
3	2289
3	2290
3	2291
3	2313
3	2333
3	2348
3	2354
3	2371
3	2375
3	2415
3	2417
3	2427
3	2452
3	2463
3	2472
3	2479
3	2492
3	2505
3	2545
3	2560
3	2562
3	2569
3	2572
3	2619
3	2671
3	2677
3	2700
3	2723
3	2772
3	2777
3	2778
3	2790
3	2815
3	2847
3	2868
3	2895
3	2918
3	2932
3	2940
3	2961
3	2980
3	3006
3	3026
3	3048
3	3056
3	3171
3	3201
3	3213
3	3227
3	3255
3	3260
3	3275
3	3279
3	3440
3	3455
3	3482
3	3489
3	3490
3	3495
3	3501
3	3508
3	3522
3	3527
3	3574
3	3606
3	3635
3	3665
3	3727
3	3730
3	3735
3	3783
3	3795
3	3801
3	3813
3	3815
3	3824
3	3855
3	3859
3	3866
3	3883
3	3885
3	3899
3	3910
3	3956
3	3960
3	3981
3	4014
3	4017
3	4053
3	4067
3	4084
3	4100
3	4103
3	4128
3	4158
3	4161
3	4172
3	4203
3	4250
3	4258
3	4276
3	4285
3	4293
3	4304
3	4350
3	4353
3	4364
3	4402
3	4416
3	4425
3	4427
3	4445
3	4469
3	4480
3	4483
3	4503
3	4554
3	4559
3	4568
3	4614
3	4688
3	4691
3	4733
3	4809
3	4812
3	4856
3	4908
3	4912
3	4986
3	5078
3	5081
3	5090
3	5107
3	5112
3	5132
3	5151
3	5203
3	5231
3	5240
3	5248
3	5312
3	5313
3	5316
3	5327
3	5348
3	5367
3	5378
3	5383
3	5405
3	5447
3	5461
3	5489
3	5521
3	5536
3	5542
3	5546
3	5571
3	5603
3	5611
3	5614
3	5623
3	5630
3	5643
3	5651
3	5664
3	5676
3	5679
3	5694
3	5733
3	5754
3	5766
3	5774
3	5816
3	5888
3	5895
3	5931
3	5979
3	6045
3	6134
3	6148
3	6151
3	6161
3	6180
3	6201
3	6250
3	6252
3	6294
3	6296
3	6317
3	6403
3	6420
3	6511
3	6582
3	6584
3	6591
3	6721
3	6725
3	6795
3	6822
3	6883
3	6886
3	6913
3	6986
3	6990
3	7015
3	7022
3	7084
3	7176
3	7221
3	7227
3	7290
3	7300
3	7311
3	7401
3	7438
3	7455
3	7516
3	7557
3	7593
3	7653
3	7723
3	7749
3	7757
3	7800
3	7832
3	7941
3	7948
3	7963
3	7970
3	8078
3	8088
3	8129
3	8154
3	8189
3	8200
3	8231
3	8314
3	8445
3	8454
3	8473
3	8475
3	8511
3	8521
3	8541
3	8561
3	8627
3	8656
3	8684
3	8742
3	8753
3	8769
3	8802
3	8884
3	8888
3	8897
3	8961
3	8995
3	8996
3	9006
3	9043
3	9048
3	9118
3	9154
3	9210
3	9226
3	9230
3	9267
3	9298
3	9310
3	9353
3	9356
3	9388
3	9395
3	9433
3	9460
3	9469
3	9543
3	9566
3	9594
3	9599
3	9637
3	9649
3	9672
3	9727
3	9773
3	9789
3	9840
3	9892
3	9896
3	9976
3	9981
3	10003
3	10052
3	10058
3	10068
3	10089
3	10125
3	10140
3	10157
3	10213
3	10218
3	10235
3	10250
3	10262
3	10287
3	10305
3	10359
3	10396
3	10402
3	10552
3	10553
3	10618
3	10635
3	10661
3	10691
3	10702
3	10736
3	10844
3	10850
3	10865
3	10879
3	10958
3	10965
3	11050
3	11051
3	11158
3	11189
3	11277
3	11279
3	11358
3	11363
3	11368
3	11396
3	11444
3	11510
3	11535
3	11588
3	11620
3	11644
3	11675
3	11676
3	11742
3	11746
3	11781
3	11863
3	11899
3	11952
3	11969
3	11992
3	12045
3	12079
3	12156
3	12248
3	12341
3	12391
3	12529
3	12571
3	12579
3	12587
3	12642
3	12678
3	12754
3	12796
3	12888
3	13037
3	13245
3	13314
3	13329
3	13359
3	13388
3	13394
3	13411
3	13475
3	13478
3	13486
3	13515
3	13525
3	13562
3	13656
3	13683
3	13685
3	13744
3	13792
3	13830
3	13873
3	13894
3	13913
3	13916
3	13930
3	13944
3	14012
3	14041
3	14048
3	14074
3	14123
3	14208
3	14209
3	14232
3	14281
3	14459
3	14558
3	14560
3	14608
3	14643
3	14724
3	14804
3	14814
3	14875
3	14898
3	14901
3	14907
3	14951
3	15132
3	15133
3	15140
3	15266
3	15289
3	15341
3	15423
3	15426
3	15427
3	15470
3	15525
3	15538
3	15558
3	15598
3	15623
3	15747
3	15776
3	15849
3	15850
3	15875
3	15930
3	15965
3	15971
3	15998
3	16001
3	16048
3	16056
3	16109
3	16225
3	16248
3	16255
3	16284
3	16295
3	16338
3	16340
3	16400
3	16443
3	16511
3	16550
3	16587
3	16678
3	16748
3	16808
3	16828
3	16841
3	16877
3	16881
3	16942
3	16997
3	17057
3	17058
3	17081
3	17106
3	17110
3	17158
3	17164
3	17282
3	17403
3	17455
3	17493
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	15
4	16
4	17
4	18
4	19
4	20
4	21
4	22
4	23
4	25
4	27
4	28
4	30
4	31
4	34
4	35
4	36
4	37
4	38
4	39
4	41
4	42
4	43
4	44
4	45
4	46
4	47
4	48
4	51
4	55
4	61
4	62
4	63
4	66
4	67
4	74
4	76
4	78
4	86
4	92
4	94
4	95
4	96
4	101
4	102
4	103
4	106
4	108
4	110
4	112
4	114
4	119
4	121
4	134
4	135
4	137
4	141
4	142
4	143
4	145
4	146
4	149
4	150
4	151
4	152
4	158
4	168
4	172
4	183
4	190
4	192
4	196
4	200
4	201
4	213
4	217
4	227
4	237
4	243
4	245
4	247
4	252
4	255
4	256
4	257
4	260
4	261
4	265
4	269
4	278
4	285
4	296
4	302
4	328
4	344
4	350
4	353
4	375
4	376
4	381
4	388
4	395
4	399
4	400
4	406
4	437
4	447
4	461
4	471
4	479
4	483
4	486
4	497
4	498
4	506
